Customer ID,Gender,Age,Senior Citizen,Partner,Dependents,Tenure,Subscription Type,Contract Type,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Support Tickets,Login Frequency,Usage Hours,Device Protection,Tech Support,Online Security,Churn
CUST-5826,Female,77,1,No,No,18,Basic,Annual,Yes,Mailed check,43.49,782.82,0,17,80.8,No,No,Yes,No
CUST-5827,Female,36,0,No,No,54,Basic,Monthly,Yes,Electronic check,51.77,2795.58,0,22,119.1,Yes,No,No,No
CUST-5828,Female,24,0,No,No,23,Basic,Annual,No,Credit card,54.52,1253.96,3,15,117.9,Yes,Yes,No,No
CUST-5829,Female,55,0,Yes,No,43,Basic,Monthly,No,Electronic check,51.56,2217.08,1,28,194.4,No,No,Yes,No
CUST-5830,Male,25,0,No,Yes,69,Premium,Annual,No,Mailed check,83.12,5735.28,3,28,158.1,Yes,No,No,No
CUST-5831,Male,30,0,Yes,No,2,Premium,Annual,Yes,Bank transfer,107.82,215.64,6,11,83.3,No,No,No,No
CUST-5832,Female,54,0,No,Yes,26,Premium,Annual,Yes,Credit card,106.58,2771.08,1,16,101.5,Yes,No,No,Yes
CUST-5833,Male,19,0,No,No,72,Premium,Annual,Yes,Bank transfer,85.71,6171.12,0,22,162.5,No,No,Yes,No
CUST-5834,Male,58,0,Yes,No,23,Basic,Annual,Yes,Electronic check,38.15,877.45,1,15,91.5,No,No,No,No
CUST-5835,Male,79,1,Yes,Yes,66,Basic,Monthly,Yes,Electronic check,48.38,3193.08,1,26,200.9,Yes,Yes,No,No
CUST-5836,Male,28,0,Yes,No,7,Basic,Monthly,Yes,Electronic check,53.71,375.97,8,5,36.7,Yes,No,No,Yes
CUST-5837,Male,41,0,No,No,31,Basic,Monthly,Yes,Mailed check,38.89,1205.59,0,22,95.0,Yes,No,No,No
CUST-5838,Female,23,0,Yes,Yes,68,Basic,Monthly,No,Electronic check,48.64,3307.52,1,30,202.0,No,Yes,No,No
CUST-5839,Female,78,0,No,Yes,19,Premium,Annual,No,Electronic check,85.0,1615.0,3,17,98.3,Yes,Yes,No,No
CUST-5840,Female,43,0,No,Yes,22,Basic,Monthly,Yes,Electronic check,42.99,945.78,1,29,133.5,No,No,No,No
CUST-5841,Female,24,0,Yes,Yes,3,Basic,Annual,Yes,Bank transfer,42.83,128.49,3,17,122.5,No,No,No,No
CUST-5842,Male,74,1,No,Yes,2,Basic,Monthly,No,Bank transfer,77.12,154.24,5,10,59.6,No,No,Yes,Yes
CUST-5843,Male,56,0,Yes,No,21,Premium,Monthly,Yes,Credit card,108.61,2280.81,5,21,101.0,No,Yes,Yes,Yes
CUST-5844,Female,36,0,Yes,No,61,Premium,Monthly,No,Mailed check,93.36,5694.96,1,30,159.0,No,No,Yes,No
CUST-5845,Male,23,0,Yes,No,72,Basic,Monthly,Yes,Electronic check,46.9,3376.8,2,30,140.2,Yes,No,No,No
CUST-5846,Male,60,0,Yes,No,36,Basic,Monthly,Yes,Mailed check,37.55,1351.8,1,22,142.0,No,Yes,Yes,No
CUST-5847,Female,46,0,No,No,58,Basic,Annual,Yes,Bank transfer,41.11,2384.38,1,21,137.4,Yes,No,No,No
CUST-5848,Male,60,0,No,No,44,Basic,Monthly,No,Bank transfer,46.07,2027.08,0,28,145.0,No,Yes,No,No
CUST-5849,Female,56,0,Yes,No,40,Premium,Monthly,No,Bank transfer,87.49,3499.6,2,19,97.1,Yes,No,No,No
CUST-5850,Female,19,0,Yes,No,49,Premium,Annual,Yes,Credit card,101.22,4959.78,0,25,111.1,Yes,Yes,Yes,No
CUST-5851,Male,36,0,No,No,24,Premium,Monthly,No,Bank transfer,101.53,2436.72,4,12,94.8,Yes,No,No,No
CUST-5852,Male,21,0,No,No,21,Basic,Annual,Yes,Bank transfer,80.72,1695.12,2,16,84.1,No,Yes,No,No
CUST-5853,Female,75,1,Yes,No,6,Premium,Annual,Yes,Credit card,60.88,365.28,5,8,51.2,No,Yes,No,No
CUST-5854,Female,23,0,No,Yes,61,Basic,Annual,No,Mailed check,40.72,2483.92,2,30,142.7,No,Yes,Yes,No
CUST-5855,Male,66,0,No,No,2,Basic,Annual,Yes,Electronic check,33.82,67.64,1,15,103.2,No,No,Yes,No
CUST-5856,Female,74,0,No,No,11,Basic,Monthly,No,Credit card,18.0,198.0,2,16,106.3,No,No,Yes,Yes
CUST-5857,Female,54,0,No,No,25,Premium,Annual,No,Mailed check,100.5,2512.5,0,25,112.3,No,No,No,No
CUST-5858,Female,78,1,Yes,Yes,72,Premium,Monthly,Yes,Bank transfer,92.45,6656.4,0,30,122.2,No,No,No,No
CUST-5859,Male,45,0,No,Yes,51,Basic,Monthly,No,Mailed check,55.76,2843.76,1,19,77.7,No,Yes,No,No
CUST-5860,Female,47,0,Yes,No,16,Premium,Monthly,Yes,Electronic check,106.92,1710.72,2,17,87.7,Yes,Yes,Yes,No
CUST-5861,Male,24,0,Yes,Yes,42,Basic,Monthly,Yes,Bank transfer,31.41,1319.22,0,22,124.2,Yes,No,No,No
CUST-5862,Female,26,0,Yes,No,72,Premium,Annual,Yes,Bank transfer,88.8,6393.6,1,30,239.9,Yes,Yes,No,No
CUST-5863,Male,42,0,No,No,26,Premium,Monthly,No,Electronic check,114.67,2981.42,2,17,133.3,No,No,No,No
CUST-5864,Female,50,0,No,No,21,Basic,Monthly,Yes,Electronic check,18.0,378.0,4,17,78.8,No,Yes,Yes,No
CUST-5865,Male,18,0,Yes,Yes,27,Basic,Monthly,No,Electronic check,38.42,1037.34,0,20,132.5,Yes,Yes,No,No
CUST-5866,Male,68,1,No,No,13,Basic,Annual,No,Electronic check,44.99,584.87,2,9,44.2,No,No,No,Yes
CUST-5867,Male,23,0,Yes,Yes,72,Premium,Annual,Yes,Credit card,85.51,6156.72,1,23,94.4,Yes,No,No,No
CUST-5868,Female,35,0,Yes,No,53,Basic,Monthly,Yes,Electronic check,40.2,2130.6,1,23,150.3,Yes,Yes,No,No
CUST-5869,Female,27,0,No,No,41,Basic,Annual,No,Bank transfer,64.97,2663.77,0,30,141.4,Yes,No,No,No
CUST-5870,Female,45,0,No,No,30,Basic,Monthly,No,Electronic check,60.39,1811.7,1,22,115.3,No,No,No,No
CUST-5871,Male,28,0,No,No,72,Basic,Monthly,Yes,Bank transfer,25.35,1825.2,1,30,149.5,No,Yes,No,No
CUST-5872,Female,50,0,Yes,No,12,Premium,Monthly,Yes,Credit card,107.98,1295.76,3,18,87.2,No,Yes,No,No
CUST-5873,Male,18,0,Yes,No,11,Premium,Annual,No,Electronic check,97.43,1071.73,6,16,66.1,No,No,Yes,No
CUST-5874,Female,30,0,No,Yes,10,Premium,Annual,Yes,Bank transfer,106.51,1065.1,6,16,113.3,Yes,No,No,No
CUST-5875,Male,54,0,Yes,No,45,Basic,Monthly,Yes,Electronic check,63.47,2856.15,0,20,100.6,No,Yes,No,Yes
CUST-5876,Male,37,0,Yes,Yes,53,Premium,Annual,No,Electronic check,100.69,5336.57,1,26,205.9,No,Yes,No,No
CUST-5877,Male,18,0,Yes,No,30,Basic,Annual,No,Electronic check,71.13,2133.9,1,15,119.3,Yes,Yes,No,No
CUST-5878,Female,69,1,No,No,35,Basic,Annual,Yes,Electronic check,66.19,2316.65,0,21,157.1,No,No,No,No
CUST-5879,Female,20,0,No,Yes,15,Basic,Monthly,No,Mailed check,67.55,1013.25,3,16,121.8,No,No,No,No
CUST-5880,Female,35,0,No,No,2,Premium,Monthly,Yes,Bank transfer,92.32,184.64,3,21,87.5,Yes,No,No,Yes
CUST-5881,Male,58,0,Yes,Yes,10,Premium,Monthly,No,Mailed check,98.46,984.6,3,13,87.7,Yes,No,No,Yes
CUST-5882,Male,31,0,No,Yes,29,Basic,Monthly,Yes,Credit card,43.81,1270.49,2,20,88.3,Yes,No,No,No
CUST-5883,Female,48,0,Yes,No,56,Premium,Annual,No,Electronic check,84.56,4735.36,0,24,137.9,No,No,No,No
CUST-5884,Female,44,0,Yes,No,50,Premium,Monthly,Yes,Credit card,111.03,5551.5,1,27,158.2,Yes,No,Yes,No
CUST-5885,Female,34,0,Yes,Yes,7,Basic,Annual,No,Mailed check,54.57,381.99,3,15,62.5,Yes,Yes,No,No
CUST-5886,Male,72,1,No,No,2,Basic,Monthly,No,Credit card,36.44,72.88,6,10,55.5,Yes,No,Yes,Yes
CUST-5887,Male,63,0,Yes,No,63,Basic,Monthly,No,Mailed check,50.34,3171.42,1,30,153.9,No,No,Yes,No
CUST-5888,Male,46,0,No,No,3,Basic,Annual,Yes,Mailed check,25.0,75.0,1,11,70.0,No,No,No,No
CUST-5889,Male,53,0,Yes,No,17,Premium,Annual,No,Mailed check,54.29,922.93,3,13,75.3,No,No,No,No
CUST-5890,Male,54,0,No,Yes,4,Premium,Monthly,Yes,Electronic check,99.19,396.76,3,13,84.3,Yes,Yes,No,Yes
CUST-5891,Female,43,0,No,Yes,28,Basic,Annual,Yes,Electronic check,70.85,1983.8,3,17,68.1,Yes,No,No,No
CUST-5892,Male,70,1,No,Yes,15,Basic,Monthly,Yes,Mailed check,35.54,533.1,0,21,149.0,Yes,No,No,Yes
CUST-5893,Male,34,0,No,Yes,8,Basic,Annual,Yes,Mailed check,41.61,332.88,2,21,126.8,Yes,No,No,Yes
CUST-5894,Male,39,0,No,Yes,30,Basic,Monthly,Yes,Mailed check,32.14,964.2,1,18,83.9,No,No,No,Yes
CUST-5895,Male,78,1,No,No,15,Premium,Monthly,No,Electronic check,94.37,1415.55,3,25,140.1,Yes,No,No,No
CUST-5896,Male,42,0,No,No,6,Basic,Annual,No,Mailed check,39.27,235.62,3,13,69.8,Yes,Yes,No,Yes
CUST-5897,Female,19,0,No,No,40,Basic,Annual,Yes,Electronic check,44.38,1775.2,0,17,126.3,Yes,No,No,No
CUST-5898,Male,72,1,Yes,No,60,Basic,Monthly,Yes,Mailed check,29.53,1771.8,2,24,175.5,Yes,Yes,No,No
CUST-5899,Male,39,0,Yes,Yes,11,Premium,Annual,Yes,Electronic check,91.44,1005.84,3,14,64.9,Yes,Yes,Yes,No
CUST-5900,Male,22,0,Yes,Yes,7,Basic,Monthly,No,Credit card,32.26,225.82,4,19,140.4,Yes,No,No,No
CUST-5901,Female,21,0,Yes,No,3,Basic,Annual,Yes,Electronic check,18.0,54.0,2,13,83.7,No,No,No,No
CUST-5902,Female,53,0,Yes,Yes,25,Basic,Annual,Yes,Credit card,55.87,1396.75,2,18,90.0,No,Yes,Yes,No
CUST-5903,Female,23,0,No,No,59,Basic,Monthly,Yes,Electronic check,48.91,2885.69,1,25,193.2,Yes,Yes,No,No
CUST-5904,Male,69,0,No,No,10,Premium,Annual,Yes,Electronic check,95.63,956.3,2,10,54.9,Yes,No,No,No
CUST-5905,Female,38,0,No,No,21,Basic,Monthly,Yes,Electronic check,50.93,1069.53,1,11,78.9,No,No,No,Yes
CUST-5906,Male,30,0,No,No,6,Premium,Monthly,Yes,Electronic check,71.64,429.84,4,11,73.5,Yes,Yes,No,No
CUST-5907,Male,71,1,No,Yes,18,Basic,Monthly,No,Credit card,65.61,1180.98,3,14,100.6,No,No,No,Yes
CUST-5908,Female,54,0,Yes,No,1,Basic,Annual,No,Bank transfer,43.09,43.09,1,16,70.0,No,No,No,No
CUST-5909,Male,72,0,Yes,No,72,Basic,Annual,No,Mailed check,60.76,4374.72,0,30,145.0,Yes,No,Yes,No
CUST-5910,Male,42,0,No,No,38,Premium,Monthly,Yes,Electronic check,73.86,2806.68,0,19,130.3,Yes,Yes,No,No
CUST-5911,Male,43,0,Yes,No,14,Premium,Monthly,Yes,Electronic check,89.82,1257.48,0,16,73.4,Yes,No,No,Yes
CUST-5912,Female,72,1,Yes,Yes,70,Basic,Monthly,Yes,Bank transfer,71.27,,0,29,203.1,Yes,Yes,Yes,No
CUST-5913,Male,56,0,No,No,7,Basic,Monthly,Yes,Bank transfer,56.29,394.03,3,8,41.8,No,No,Yes,No
CUST-5914,Male,37,0,No,No,3,Basic,Monthly,Yes,Bank transfer,24.27,72.81,3,11,70.5,Yes,No,No,No
CUST-5915,Female,50,0,Yes,No,72,Premium,Monthly,Yes,Mailed check,103.32,7439.04,0,30,163.9,No,No,No,No
CUST-5916,Male,31,0,Yes,No,13,Basic,Monthly,No,Credit card,35.43,460.59,2,14,89.6,Yes,Yes,Yes,Yes
CUST-5917,Male,73,1,No,Yes,72,Basic,Monthly,Yes,Electronic check,27.62,1988.64,0,25,162.0,No,Yes,No,No
CUST-5918,Female,53,0,Yes,Yes,34,Premium,Annual,Yes,Credit card,85.53,2908.02,1,17,97.5,No,No,Yes,No
CUST-5919,Male,34,0,No,No,72,Basic,Monthly,Yes,Electronic check,47.19,3397.68,1,30,231.5,Yes,No,No,No
CUST-5920,Male,38,0,Yes,No,46,Premium,Annual,Yes,Electronic check,96.74,4450.04,1,17,134.1,Yes,No,No,No
CUST-5921,Male,63,0,Yes,No,4,Premium,Monthly,No,Bank transfer,81.99,327.96,7,9,68.6,No,No,No,Yes
CUST-5922,Male,33,0,No,No,63,Premium,Monthly,Yes,Electronic check,92.49,5826.87,1,30,208.2,Yes,No,No,No
CUST-5923,Male,63,0,Yes,No,6,Premium,Annual,No,Bank transfer,79.72,478.32,6,6,27.0,No,No,No,Yes
CUST-5924,Female,33,0,No,No,39,Basic,Monthly,Yes,Electronic check,43.13,1682.07,0,22,169.6,No,Yes,Yes,No
CUST-5925,Female,73,1,Yes,No,23,Basic,Annual,Yes,Credit card,50.83,1169.09,2,20,130.9,No,No,No,No
CUST-5926,Female,37,0,Yes,No,41,Basic,Monthly,Yes,Electronic check,20.56,842.96,1,24,105.4,Yes,No,No,No
CUST-5927,Female,46,0,No,Yes,48,Premium,Monthly,Yes,Credit card,76.36,3665.28,2,19,126.3,Yes,No,No,No
CUST-5928,Male,45,0,Yes,No,54,Basic,Annual,No,Bank transfer,35.35,1908.9,0,20,108.4,No,No,Yes,No
CUST-5929,Male,25,0,No,No,60,Basic,Annual,No,Electronic check,52.85,3171.0,1,28,213.3,No,No,Yes,No
CUST-5930,Male,41,0,No,Yes,62,Premium,Annual,Yes,Electronic check,77.55,4808.1,1,22,150.9,Yes,No,No,No
CUST-5931,Male,20,0,Yes,No,18,Premium,Monthly,No,Electronic check,106.47,1916.46,4,10,64.5,Yes,No,No,Yes
CUST-5932,Male,42,0,No,No,72,Basic,Monthly,Yes,Mailed check,27.27,1963.44,0,30,147.4,Yes,Yes,No,No
CUST-5933,Female,36,0,No,No,42,Basic,Annual,No,Credit card,30.29,1272.18,1,19,140.6,Yes,No,Yes,No
CUST-5934,Female,50,0,No,No,60,Basic,Monthly,No,Electronic check,38.46,2307.6,1,27,207.6,Yes,Yes,Yes,No
CUST-5935,Male,19,0,Yes,No,72,Basic,Monthly,Yes,Electronic check,36.33,2615.76,0,24,156.6,No,Yes,Yes,No
CUST-5936,Male,32,0,No,No,5,Basic,Annual,No,Bank transfer,32.83,164.15,1,13,98.7,Yes,No,Yes,Yes
CUST-5937,Male,39,0,No,No,16,Basic,Annual,No,Mailed check,24.65,394.4,2,18,85.3,Yes,Yes,No,No
CUST-5938,Female,77,1,Yes,Yes,54,Basic,Annual,No,Electronic check,21.06,1137.24,0,30,178.0,Yes,Yes,Yes,No
CUST-5939,Male,27,0,No,No,3,Basic,Annual,No,Bank transfer,56.81,170.43,3,15,67.8,No,Yes,Yes,Yes
CUST-5940,Male,35,0,No,No,26,Basic,Annual,Yes,Electronic check,44.98,1169.48,1,22,154.0,No,Yes,No,No
CUST-5941,Male,39,0,No,No,65,Premium,Monthly,No,Electronic check,119.81,7787.65,1,18,102.7,Yes,No,Yes,No
CUST-5942,Female,63,0,Yes,Yes,1,Basic,Monthly,No,Credit card,44.39,44.39,3,12,91.6,No,Yes,No,Yes
CUST-5943,Male,66,0,Yes,No,72,Basic,Annual,Yes,Electronic check,50.93,3666.96,1,30,230.3,No,Yes,Yes,No
CUST-5944,Female,44,0,Yes,No,72,Basic,Monthly,No,Bank transfer,65.81,4738.32,1,27,164.9,No,Yes,Yes,No
CUST-5945,Female,30,0,Yes,No,13,Premium,Monthly,No,Electronic check,103.49,1345.37,2,14,61.7,No,Yes,Yes,Yes
CUST-5946,Female,50,0,Yes,No,48,Premium,Annual,No,Electronic check,89.71,4306.08,1,30,162.0,No,No,No,No
CUST-5947,Female,22,0,Yes,Yes,5,Basic,Annual,No,Mailed check,36.81,184.05,3,14,106.6,Yes,Yes,No,No
CUST-5948,Female,43,0,No,No,49,Premium,Annual,Yes,Electronic check,100.2,4909.8,2,21,128.7,No,No,No,No
CUST-5949,Female,30,0,Yes,No,22,Basic,Monthly,No,Mailed check,52.31,1150.82,1,17,76.6,No,No,Yes,No
CUST-5950,Male,44,0,Yes,No,65,Basic,Annual,No,Bank transfer,51.15,3324.75,0,26,111.1,No,No,No,No
CUST-5951,Male,74,1,Yes,No,8,Basic,Annual,Yes,Electronic check,42.45,339.6,4,11,85.4,No,No,No,No
CUST-5952,Male,31,0,Yes,No,37,Basic,Annual,Yes,Mailed check,38.52,1425.24,0,13,90.7,Yes,No,No,No
CUST-5953,Female,41,0,No,Yes,51,Premium,Monthly,No,Electronic check,102.12,5208.12,0,30,191.0,Yes,Yes,No,No
CUST-5954,Male,20,0,No,No,8,Basic,Monthly,Yes,Mailed check,43.12,344.96,3,13,54.6,Yes,No,Yes,No
CUST-5955,Female,64,0,Yes,No,56,Premium,Monthly,No,Electronic check,74.56,4175.36,2,21,140.0,No,No,Yes,No
CUST-5956,Female,68,0,No,Yes,72,Basic,Annual,No,Bank transfer,34.19,2461.68,0,22,170.3,No,Yes,Yes,No
CUST-5957,Female,66,0,Yes,No,32,Basic,Annual,Yes,Bank transfer,28.88,924.16,0,23,127.5,No,No,No,No
CUST-5958,Male,47,0,No,No,51,Basic,Annual,Yes,Mailed check,50.66,2583.66,0,24,170.1,No,Yes,No,No
CUST-5959,Female,52,0,Yes,No,25,Basic,Monthly,Yes,Electronic check,34.11,852.75,2,24,168.2,No,No,No,No
CUST-5960,Female,65,1,Yes,Yes,30,Premium,Annual,Yes,Credit card,125.0,3750.0,1,22,157.3,Yes,Yes,No,No
CUST-5961,Male,31,0,Yes,No,1,Premium,Annual,Yes,Electronic check,103.18,103.18,2,12,67.2,No,No,Yes,No
CUST-5962,Male,29,0,Yes,No,25,Basic,Annual,Yes,Mailed check,69.02,1725.5,2,26,171.1,Yes,Yes,No,No
CUST-5963,Female,45,0,No,No,29,Basic,Annual,No,Mailed check,69.46,2014.34,3,21,91.1,No,No,No,Yes
CUST-5964,Female,61,0,Yes,No,37,Basic,Annual,No,Electronic check,39.88,1475.56,0,25,123.4,No,No,No,No
CUST-5965,Male,46,0,No,Yes,7,Premium,Monthly,Yes,Credit card,111.64,781.48,5,11,58.1,No,No,No,Yes
CUST-5966,Male,60,0,No,No,10,Basic,Annual,No,Bank transfer,46.46,464.6,2,10,71.8,No,No,Yes,Yes
CUST-5967,Male,34,0,No,No,47,Basic,Monthly,Yes,Mailed check,62.92,2957.24,1,21,140.4,Yes,No,No,No
CUST-5968,Female,57,0,Yes,No,7,Basic,Monthly,No,Mailed check,23.97,167.79,1,13,74.1,Yes,Yes,Yes,No
CUST-5969,Male,66,0,No,No,18,Basic,Annual,Yes,Electronic check,50.21,903.78,3,22,123.2,Yes,Yes,No,No
CUST-5970,Male,38,0,No,No,10,Premium,Monthly,Yes,Bank transfer,100.62,1006.2,5,13,75.3,No,No,No,Yes
CUST-5971,Male,74,0,No,No,26,Basic,Monthly,Yes,Electronic check,65.92,1713.92,4,12,73.9,Yes,No,Yes,No
CUST-5972,Female,40,0,Yes,No,72,Premium,Annual,Yes,Electronic check,78.28,5636.16,1,28,173.6,No,No,Yes,No
CUST-5973,Male,37,0,No,No,63,Premium,Annual,Yes,Electronic check,91.13,5741.19,0,28,167.1,Yes,No,No,No
CUST-5974,Male,28,0,Yes,No,11,Premium,Annual,Yes,Electronic check,98.57,1084.27,1,20,127.6,Yes,No,No,No
CUST-5975,Male,74,1,No,No,16,Premium,Annual,Yes,Credit card,101.42,1622.72,3,10,49.2,Yes,No,Yes,No
CUST-5976,Male,74,0,No,No,72,Premium,Annual,Yes,Credit card,123.33,8879.76,2,30,189.4,Yes,No,Yes,No
CUST-5977,Male,51,0,Yes,Yes,72,Basic,Annual,Yes,Bank transfer,49.38,3555.36,1,30,237.5,Yes,No,No,No
CUST-5978,Female,27,0,Yes,No,6,Basic,Monthly,Yes,Credit card,52.23,313.38,1,18,98.7,Yes,Yes,No,Yes
CUST-5979,Female,27,0,No,Yes,59,Basic,Monthly,No,Bank transfer,58.8,3469.2,1,30,128.7,Yes,Yes,No,No
CUST-5980,Female,60,0,Yes,No,12,Basic,Monthly,Yes,Bank transfer,47.99,575.88,2,17,127.1,Yes,No,No,No
CUST-5981,Male,77,1,No,No,26,Basic,Monthly,Yes,Credit card,34.9,907.4,1,20,136.0,Yes,No,No,No
CUST-5982,Female,23,0,No,Yes,1,Basic,Annual,Yes,Electronic check,33.57,33.57,4,10,76.1,Yes,Yes,No,Yes
CUST-5983,Female,53,0,Yes,No,72,Basic,Monthly,Yes,Electronic check,56.84,4092.48,0,30,223.1,No,No,No,No
CUST-5984,Female,41,0,Yes,No,48,Basic,Annual,Yes,Electronic check,42.55,2042.4,0,29,211.5,No,Yes,Yes,No
CUST-5985,Male,29,0,Yes,Yes,10,Premium,Annual,Yes,Mailed check,78.92,789.2,1,12,48.5,Yes,Yes,No,Yes
CUST-5986,Male,60,0,No,No,38,Premium,Annual,Yes,Credit card,79.94,3037.72,1,24,175.7,No,Yes,No,No
CUST-5987,Female,72,1,No,No,12,Premium,Monthly,No,Credit card,96.01,1152.12,5,15,73.4,Yes,No,Yes,No
CUST-5988,Female,40,0,No,No,4,Basic,Annual,No,Bank transfer,53.56,214.24,1,16,69.6,No,No,No,No
CUST-5989,Male,44,0,Yes,No,19,Basic,Annual,Yes,Mailed check,57.53,1093.07,1,17,84.0,Yes,Yes,Yes,No
CUST-5990,Male,75,0,Yes,Yes,32,Basic,Monthly,Yes,Credit card,48.58,1554.56,0,26,191.8,Yes,No,No,No
CUST-5991,Female,74,0,Yes,Yes,4,Basic,Annual,Yes,Electronic check,24.28,97.12,2,14,102.9,No,Yes,No,No
CUST-5992,Male,62,0,No,No,24,Basic,Monthly,Yes,Mailed check,35.2,844.8,0,16,89.6,Yes,No,No,No
CUST-5993,Female,54,0,Yes,No,24,Premium,Monthly,Yes,Bank transfer,66.43,1594.32,1,15,97.0,Yes,No,No,Yes
CUST-5994,Male,23,0,Yes,No,33,Premium,Annual,No,Electronic check,117.57,3879.81,1,20,133.9,No,No,Yes,No
CUST-5995,Female,18,0,No,No,10,Basic,Monthly,Yes,Credit card,18.0,180.0,3,14,91.5,Yes,No,No,No
CUST-5996,Female,23,0,Yes,No,1,Premium,Annual,Yes,Bank transfer,99.94,99.94,4,8,50.8,No,No,Yes,Yes
CUST-5997,Male,67,0,Yes,No,13,Premium,Annual,No,Mailed check,107.69,1399.97,5,14,102.7,Yes,Yes,Yes,No
CUST-5998,Female,39,0,No,No,17,Premium,Annual,No,Electronic check,106.18,1805.06,3,13,70.8,No,Yes,No,No
CUST-5999,Female,58,0,No,Yes,34,Basic,Monthly,Yes,Bank transfer,74.27,2525.18,2,17,91.5,Yes,No,Yes,No
CUST-6000,Female,41,0,No,Yes,72,Premium,Annual,Yes,Mailed check,82.35,5929.2,0,25,135.2,Yes,Yes,Yes,No
CUST-6001,Male,42,0,No,No,8,Basic,Monthly,No,Bank transfer,38.03,304.24,3,13,65.6,No,Yes,No,Yes
CUST-6002,Male,78,0,No,No,39,Basic,Monthly,No,Electronic check,18.0,702.0,1,21,161.1,No,No,Yes,No
CUST-6003,Male,32,0,No,Yes,4,Premium,Monthly,Yes,Mailed check,97.09,388.36,7,13,63.0,No,No,No,Yes
CUST-6004,Female,43,0,Yes,No,7,Basic,Monthly,No,Mailed check,31.91,223.37,1,13,89.2,Yes,No,No,No
CUST-6005,Male,25,0,Yes,No,24,Premium,Annual,No,Mailed check,106.5,2556.0,3,12,81.1,No,No,No,No
CUST-6006,Female,68,0,No,Yes,41,Premium,Monthly,No,Mailed check,84.1,3448.1,0,25,175.1,Yes,No,No,No
CUST-6007,Female,41,0,No,No,65,Basic,Annual,Yes,Electronic check,50.05,3253.25,0,28,185.7,Yes,No,Yes,No
CUST-6008,Male,65,1,Yes,Yes,45,Basic,Annual,Yes,Credit card,70.42,3168.9,0,27,114.6,Yes,Yes,No,No
CUST-6009,Male,55,0,No,No,1,Basic,Annual,Yes,Bank transfer,33.46,33.46,3,11,53.7,No,Yes,Yes,No
CUST-6010,Female,78,0,No,Yes,38,Basic,Annual,Yes,Electronic check,65.25,2479.5,0,30,234.8,Yes,No,Yes,No
CUST-6011,Female,23,0,Yes,No,58,Basic,Annual,No,Electronic check,18.06,1047.48,1,21,101.4,No,No,Yes,No
CUST-6012,Male,71,0,Yes,Yes,25,Basic,Monthly,No,Electronic check,51.29,1282.25,0,17,90.7,No,No,No,No
CUST-6013,Male,52,0,No,No,72,Basic,Monthly,Yes,Electronic check,51.26,3690.72,0,30,234.4,Yes,Yes,No,No
CUST-6014,Male,59,0,No,No,1,Premium,Monthly,Yes,Mailed check,90.1,90.1,2,11,84.8,No,Yes,Yes,Yes
CUST-6015,Female,18,0,Yes,No,57,Basic,Annual,Yes,Mailed check,56.02,3193.14,3,19,96.9,No,Yes,Yes,No
CUST-6016,Female,77,1,No,No,14,Premium,Annual,No,Electronic check,99.5,1393.0,3,17,105.1,No,Yes,No,No
CUST-6017,Female,63,0,Yes,No,35,Basic,Monthly,No,Credit card,50.31,1760.85,0,22,104.9,No,No,No,No
CUST-6018,Female,53,0,Yes,Yes,39,Basic,Annual,Yes,Credit card,35.9,1400.1,0,23,143.6,No,No,No,No
CUST-6019,Female,75,1,No,No,13,Premium,Monthly,No,Bank transfer,89.39,1162.07,2,14,67.4,No,No,No,Yes
CUST-6020,Male,29,0,Yes,No,72,Basic,Annual,No,Electronic check,59.34,4272.48,0,30,195.6,No,No,No,No
CUST-6021,Male,55,0,Yes,No,4,Premium,Annual,No,Credit card,80.49,321.96,4,8,35.6,No,No,No,Yes
CUST-6022,Female,28,0,Yes,No,6,Premium,Monthly,Yes,Electronic check,86.57,519.42,4,10,54.5,Yes,Yes,No,Yes
CUST-6023,Female,29,0,No,No,72,Premium,Annual,No,Electronic check,73.36,5281.92,0,30,213.3,Yes,No,Yes,No
CUST-6024,Male,59,0,No,No,5,Basic,Annual,No,Electronic check,43.9,219.5,1,12,71.9,No,No,No,No
CUST-6025,Male,67,0,No,No,16,Premium,Monthly,Yes,Electronic check,125.0,2000.0,3,17,132.7,Yes,Yes,No,Yes
CUST-6026,Male,56,0,Yes,No,44,Premium,Monthly,Yes,Electronic check,102.26,4499.44,3,24,133.1,Yes,No,No,No
CUST-6027,Male,24,0,Yes,No,52,Basic,Monthly,No,Mailed check,26.4,1372.8,0,24,182.4,No,No,No,No
CUST-6028,Female,28,0,No,No,72,Premium,Monthly,Yes,Credit card,116.29,8372.88,0,27,192.5,Yes,Yes,No,No
CUST-6029,Male,53,0,Yes,No,52,Basic,Monthly,Yes,Credit card,29.39,1528.28,1,24,168.6,No,No,Yes,No
CUST-6030,Female,69,0,Yes,No,62,Basic,Monthly,Yes,Bank transfer,58.62,3634.44,0,30,176.9,Yes,Yes,No,No
CUST-6031,Male,48,0,No,No,72,Basic,Monthly,Yes,Mailed check,43.97,3165.84,0,21,126.1,No,No,No,No
CUST-6032,Male,50,0,Yes,No,27,Basic,Monthly,Yes,Electronic check,52.23,1410.21,0,14,73.0,Yes,Yes,Yes,No
CUST-6033,Male,30,0,Yes,No,14,Basic,Annual,Yes,Electronic check,61.88,866.32,2,15,114.6,No,No,No,Yes
